Time,AAPL,ABBV,ABT,ADBE,AMD,AMGN,AMZN,AVGO,BAC,CAN,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DHR,DIS,FB,GOOGL,HD,INTC,INTU,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PFE,PG,PM,TMO,TSLA,TXN,UNH,V,VZ,WFC,WMT,XOM
12/30/11,0.059654631,0,0.030797434,0.030999271,-0.050966608,0.108789501,-0.099797181,-0.031386304,0.022058824,0,-0.074376788,0.050838112,0.021733034,-0.023212192,-0.143219051,-0.030042918,0.034818129,-0.027178558,0.063875362,0,0,0.071902091,-0.026495383,-0.012208866,0.01328801,0.073619632,0.040755615,0,0.098018494,-0.004618876,0.050355946,0,0.067203617,0.014855356,0.073764141,-0.113243762,-0.181818182,0.03671875,0.078226208,0.033142326,0.039714974,-0.048253968,-0.127672572,-0.032890365,0.042661743,0.047024853,0.063344818,0.065738592,0.020930353,0.053704625
1/31/12,0.127111111,0,-0.02865018,0.094800141,0.242592593,0.057934901,0.12328134,0.176022176,0.282374101,0,0.209728946,0.121045972,-0.063949499,-0.012602016,0.151192588,0.090059122,-0.030827068,0.116284014,0.037333333,0,0,0.055899144,0.089484536,0.076238353,0.005032022,0.129828864,-0.034872088,0,-0.043792108,-0.04586303,-0.012757899,0,0.015119363,0.13751926,0.734738057,0.065656566,0.102246367,-0.010248681,-0.011090573,-0.047500724,-0.047273191,0.176339782,0.017857143,0.11813126,0.021902131,-0.008765882,-0.049071283,0.059869376,0.026773762,-0.012033978
2/29/12,0.18831055,0,0.045429363,0.062681745,0.09538003,0.006462492,-0.075858877,0.108131998,0.119214586,0,0.046645894,0.106282919,0.132446679,0.049046661,0.225684932,0.011962331,0.066347778,0.006094077,0.079434447,0,0,0.071637756,0.025401191,0.024805103,-0.003861592,0.052010724,0.034503184,0,-0.000127858,0.181202014,0.009353784,0,-0.002613013,0.081945521,-0.078785358,0.025727827,0.037043602,-0.033729252,-0.002659341,0.072652284,0.117025545,0.070321361,0.149294806,0.029956763,0.076462638,0.158509812,0.011949018,0.075509093,-0.037157757,0.038649394
3/30/12,0.105283534,0,0.082670906,0.043174217,0.091156463,-0.000588149,0.126996494,0.039727886,0.200752823,0,-0.067332108,0.020574732,-0.007054213,0.055077853,0.079281922,0.0638833,-0.017503666,0.060487629,0.042629197,0,0,0.064210748,0.04594494,0.04011065,0.013521819,0.171763507,0.067095574,0,0.026121305,0.001285714,-0.011885576,0,0.017063574,0.016225583,0.038923508,0.016171617,-0.003247308,0.054178583,0.071952663,-0.006063295,0.070277656,-0.001970933,0.114636336,0.007796102,0.060288104,0.014007046,0.00314878,0.094354537,0.042772685,0.00265896
4/30/12,-0.025969477,0,0.021219061,-0.022150976,-0.082294264,0.046196852,0.145128636,-0.115216833,-0.152560084,0,-0.031070846,0.016630965,-0.057623997,-0.028854626,0.007895929,-0.043383226,-0.006062867,-0.031785714,-0.015303792,0,0,0.029417611,0.009959097,-0.033984663,-0.013038205,-0.059071689,0.031211998,0,0.027939898,0.076199289,-0.006625892,0,0.021875,-0.007440707,-0.30337274,-0.15556999,0.010315728,-0.005275057,0.011260764,-0.045161524,0.010156867,-0.012947854,-0.110365199,-0.044631158,-0.047336274,0.04220339,0.070261904,-0.021236087,-0.037418301,-0.004496714
5/31/12,-0.010702421,0,-0.004350628,-0.074515648,-0.173913043,-0.017346184,-0.081888745,-0.040023202,-0.092452733,0,-0.147416561,-0.047289504,-0.097262398,-0.01706547,-0.109869646,-0.189779211,-0.069126257,-0.041497602,0.060310833,-0.225775402,0,-0.041756387,-0.083289311,-0.030015525,-0.031743119,-0.228711028,-0.020833333,0,0.001119074,-0.1011785,-0.076038994,0,-0.042303772,-0.08220374,-0.208385326,-0.043846154,-0.099659864,0.036130073,-0.035619377,-0.021213074,-0.05585968,-0.092902066,-0.109568367,-0.108328115,-0.006767587,-0.061508875,0.031203566,-0.034564156,0.124821303,-0.083031826
6/29/12,0.010852821,0,0.043372714,0.042512077,-0.057565789,0.048762946,0.072518905,0.089476229,0.11292517,0,-0.030929012,0.111466621,0.071319018,0.099664313,-0.002597028,0.051439069,0.073135998,0.002611332,0.061036972,0.050506757,0,0.07397649,0.031346749,0.055486395,0.082172033,0.077828054,0.053444384,0,0.047863248,0.058055152,-0.009066488,0,0.123114439,0.047961631,0.07952396,0.111826227,0.122024934,0.041414886,0.051668953,-0.016696099,0.04200661,0.031009211,0.060677966,0.007373596,0.052793526,0.073177083,0.067243036,0.043369735,0.059252507,0.088261478
7/31/12,0.045821918,0,0.036588206,-0.046030275,-0.291448517,0.13290358,0.02167725,0.027855153,-0.102689487,0,-0.00199447,0.018142008,-0.014362869,0.012421053,-0.100535223,-0.06670313,0.038672986,0.014016897,0.013195876,-0.301817012,0,-0.015285903,-0.03564728,-0.019876818,0.024570752,0.015981062,0.033380228,0,0.026101142,0.01570516,0.009375353,0,0.057964072,-0.036613272,-0.169891217,-0.020260492,0.018922259,0.029295217,0.045217391,0.062850161,0.047902819,0.072433057,-0.123681687,-0.044636521,-0.126666667,0.044002265,0.027185069,0.011064593,0.067555938,0.014958513
8/31/12,0.093850319,0,-0.011612125,0.012629534,-0.083743842,0.020358808,0.064166309,-0.008943089,0.088555858,0,0.013300083,0.030107527,0.043166789,0.020497416,0.167417176,0.196238245,0.031727706,0.014391214,0.006715507,-0.168217411,0,0.093160763,-0.025564558,0.008962427,-0.017069258,0.031666667,-0.074257426,0,0.031661059,-0.031312275,0.00935804,0,-0.025356577,0.052751278,0.050483729,0.036189069,0.048013245,-0.004124845,0.001633312,0.041059808,-0.023403325,0.030177834,0.040116703,0.066079295,0.062830299,-0.004659338,-0.048737262,0.013054305,-0.019369168,0.011677417
9/28/12,0.002803499,0,0.046078731,0.037256156,-0.094086022,0.004408961,0.024368631,-0.042284453,0.106521517,0,0.008320638,0.066060245,0.006867406,0.023398386,0.051728888,0.000786164,0.039229672,0.029961817,0.056802102,0.19946838,0,0.063788546,-0.08759565,0.005807995,0.021948688,0.089929995,0.021058304,0,0.055666889,0.067580988,0.025254218,0,0.057354028,-0.034393251,-0.088412592,-0.049180328,-0.00600316,-0.015577595,0.041492037,0.032296473,0.016670537,0.028030144,0.026647966,-0.051136364,0.024547326,0.047017544,0.061248253,0.014692918,0.016528926,0.047537228
10/31/12,-0.107606749,0,-0.037613749,0.049021119,-0.391691395,0.026100368,-0.08425173,-0.052631579,0.055492639,0,-0.008378264,0.054618883,0.023508545,-0.017272364,-0.043945249,-0.095459444,-0.054214997,-0.062012693,-0.060443764,-0.025392428,0,0.016730164,-0.045243876,0.012148427,0.027717312,0.037204065,-0.019773267,0,0.025732968,0.021575592,-0.053950954,0,0.011863843,-0.040994624,0.45553637,-0.102323838,-0.010140463,-0.02161933,0.000804829,0.006345723,-0.015343562,0.03790583,-0.039228142,0.027036835,0.010647897,0.033363122,-0.009685745,-0.024326672,0.016531165,-0.003061782
11/30/12,-0.012195884,0,-0.007633588,0.01719324,0.073170732,0.031017664,0.082256194,0.0626703,0.057939914,0,0.005070157,-0.008794137,-0.015730337,0.058849017,0.080079463,0.111089706,-0.03286164,0.043301759,0.010993485,0.326385599,0,0.064908979,-0.086150217,0.008076729,-0.006756696,-0.014395393,0.026827437,0,0.018913216,0.060204369,0.011692356,0,-0.029147491,-0.059531489,0.031178934,0.006107153,0.03523166,0.014009243,0.015188455,0.008521086,0.014905149,0.040779561,0.202215318,0.049127803,-0.02875,0.081457293,-0.011648746,-0.013634061,-0.039989336,-0.026985396
12/31/12,-0.090737937,0,0.007692308,0.088702687,0.090909091,-0.029279279,-0.004681611,-0.093719009,0.178610489,0,0.057357231,0.008902989,0.018440464,0.0175951,0.066150821,0.039101005,0.023181001,0.03623425,0.017945224,-0.049296429,0,-0.04948517,0.053922821,-0.007254215,0.005306181,0.070328627,-0.044040084,0,0.005709625,0.005320455,0.013442096,0,-0.066804726,0.003558144,0.133153837,0.024227235,0.124268259,-0.01783748,0.002370104,-0.027781756,-0.059980141,0.005938096,0.001478415,0.048184595,0.001175943,0.012490816,-0.019265639,0.035443805,-0.047368418,-0.018039483
1/31/13,-0.144093959,0.05704897,0.177196702,0.003980892,0.083333333,-0.008584687,0.058317057,0.13014521,-0.024978467,0,0.097998516,0.019271949,0.000172444,0.036564367,0.023973825,0.046851303,0.064823377,0.072093023,0.082145009,0.163837308,0,0.081972514,0.020368574,0.051730576,0.054493581,0.07725777,0.027310345,0,0.088605028,0.055812057,0.080263009,0,0.056424035,0.027716522,0.78464197,0,0.065726291,0.064591553,0.097239295,0.116057903,0.054041129,0.131075572,0.107469737,0.077780364,0.017883481,0.041760127,0.019900485,0.026301906,0.025208852,0.039514731
2/28/13,-0.025449064,0.006268738,-0.002656434,0.03912239,-0.042307692,0.077190435,-0.004632768,-0.043332401,-0.00707261,0,-0.06118508,0.044905462,0.010523135,-0.00758363,-0.016905827,0.013855129,0.025294139,0.027865843,0.013177431,-0.12042865,0,0.023610281,0.002938678,0.033472267,0.037863636,0.039744952,0.039742213,0,0.027401497,-0.001118827,0.014496457,0,-0.012023121,0.021056129,0.138223191,0.038887299,-0.035764573,0.047488883,0.00329912,0.013571048,0.040721416,0.023010812,-0.071447614,0.040749698,-0.031878283,0.00676494,0.06695712,0.00717772,0.011865618,0.001760549
3/28/13,0.002854554,0.104550379,0.045279669,0.106970237,0.024096386,0.119716002,0.008400499,0.054699493,0.084594835,0,-0.058460539,0.055038955,0.037100949,0.047586139,0.056789978,0.001918005,0.014255228,0.00933645,0.040483605,-0.061284404,0,0.024301504,0.045737548,0.018489793,0.071212718,-0.029844644,0.051999565,0,0.038968167,0.045015643,0.039520334,0,0.044377231,0.028956835,0.006380264,0.01342812,-0.05578271,0.044080771,0.054439167,0.011551588,0.019823435,0.038452795,0.087855297,0.030556524,0.074521018,0.070600101,0.056307758,0.054446978,0.064023513,0.00625349
4/30/13,0.000271088,0.139685848,0.04922665,0.03596461,0.105882353,0.016583748,-0.047581523,-0.109749304,0.010673235,0,-0.020153978,-0.011562101,0.005823627,0.021864103,-0.080467483,0.009285974,0.026847332,-0.019469027,0.106338028,0.085574668,0,0.051160791,0.096862835,-0.089265675,0.045382068,0.039271626,0.046735905,0,-0.024828315,0.0229595,0.024576186,0,0.063348416,0.15714036,0.141536348,0.073265783,0.013918961,0.042472507,0.007276507,0.00400688,0.03106461,0.054778402,0.424914225,0.028570523,0.047544136,-0.008125294,0.108274183,0.02676399,0.038620874,-0.012429253
5/31/13,0.022489781,-0.072964169,-0.006771398,-0.048136646,0.418439716,-0.031112802,0.060635909,0.180538173,0.109666937,0,0.013345931,-0.02748184,0.025397395,0.013854445,0.029676478,0.152724665,0.014243803,0.014440433,0.003819223,-0.12319493,0,0.072392638,0.023298748,-0.020120724,-0.0048449,0.113854315,-0.055279943,0,-0.031667889,0.031324037,-0.047033153,0,-0.006382979,0.061613219,0.047114361,0.056117497,0.030506406,-0.020613556,-0.055470604,-0.000130259,-0.048959096,0.094447199,0.810705686,-0.008285004,0.045052561,0.059381619,-0.100723428,0.075997496,-0.031272282,0.023666978
6/28/13,-0.118303001,-0.031623331,-0.048813744,0.061757166,0.02,-0.018601413,0.03153789,-0.00367008,-0.057845952,0,-0.038578089,0.039462218,-0.013694164,0.008565096,-0.098039216,0.009122953,-0.03592668,0.024344553,0.001109702,0.021849844,0,-0.010116004,-0.002059308,0.044490075,0.019957234,-0.032973072,0.009953962,0,-0.07599699,0.007452872,0.025163094,0,0.003575659,-0.01017192,-0.067005525,-0.029716655,-0.090882179,0.019705627,0.028644877,0.002996352,-0.037826651,-0.03987843,0.098199673,-0.02951824,0.050068739,0.025878523,0.038366337,0.017755857,-0.004676644,-0.001326407
7/31/13,0.141225128,0.110196715,0.054328764,0.037752414,-0.075980392,0.097607946,0.084734776,-0.018726592,0.135303266,0,0.012126698,0.084938868,0.083394226,0.061951705,0.145887899,0.058917905,0.063799223,0.063823065,0.023752969,0.479099678,0,0.020136827,-0.036937681,0.050009252,0.088982064,0.063290152,-0.000747943,0,0.081229642,0.063926388,-0.009292929,0,0.037029064,-0.078303662,0.158197925,0.028133903,0.057450458,0.021396259,0.052124241,0.050825785,0.029554375,0.076568593,0.250745156,0.132404043,0.112553451,-0.031409029,-0.007191279,0.054034408,0.046314942,0.037631433
8/30/13,0.083772074,-0.063104661,-0.09009009,-0.032360406,-0.132625995,0.010436207,-0.067193413,0.049890949,-0.032876712,0,-0.00446267,-0.066326531,0.022201665,-0.044791383,0.122971429,-0.089097304,-0.035415864,-0.027027027,-0.059087394,0.122119565,0,-0.057446539,-0.048822173,-0.006101377,-0.068929737,-0.093307016,-0.04740519,0.040247678,-0.023568809,-0.007418811,-0.030118868,0,-0.018268632,0.056480822,0.161262087,0.026948158,-0.015146832,-0.045606895,-0.034895655,-0.030012453,-0.064364207,-0.025024695,0.258564194,-0.025012762,-0.015236788,-0.012808721,-0.04244139,-0.049084683,-0.057950577,-0.063837037
9/30/13,-0.021481232,0.049753579,-0.00420042,0.135300546,0.165137615,0.027400404,0.112677059,0.125083591,-0.021980392,0,0.010419191,0.076502732,0.04841629,0.029498525,0.056584572,0.005190905,0.008884829,0.058377804,0.06016768,0.216399477,0,0.023631238,0.042811647,0.043758854,0.003240366,0.022956659,-0.000630673,0.207738095,-0.020817121,0.110051478,0.019605765,0,0.015792647,-0.003592814,0.089112747,0.054915254,0.041117389,0.004230352,0.018255938,-0.029528823,0.048911575,0.039083405,0.144201183,0.054712042,0.001905547,0.095631235,-0.014879696,0.005842259,0.013428337,-0.012849931
10/31/13,0.096385947,0.092650474,0.105818336,0.043896804,-0.12335958,0.037659147,0.16437436,0.054549675,0.012318841,0,0.006505966,0.055081458,0.065196973,0.024572371,0.027932961,-0.030129921,-0.012674897,0.039959608,0.063575748,-0.000497711,0,0.026895188,0.067579949,0.080040118,0.068289307,0.004371981,0.044614572,0.21094135,-0.010133121,0.066836065,0.003222118,0,-0.052910164,0.063852163,0.042915818,-0.023843188,0.013598067,0.057735849,0.068233246,0.076465196,0.029218155,0.061096039,-0.172881005,0.052055964,-0.046781176,0.029147043,0.094618772,0.033155857,0.037723094,0.041608554
11/29/13,0.070066317,0,0.044870041,0.04721505,0.089820359,-0.013641184,0.08128451,-0.01540832,0.132426628,0,0.01487524,0.047689076,-0.007227601,0.065641424,-0.0238006,-0.058067376,0.029210473,0.037591899,0.0284298,-0.06363908,0,0.03569136,-0.016623581,0.039490267,0.029218355,0.110205666,0.022744503,0.063899064,0.017800104,0.060953842,0.017225311,0,0.105123087,0.085174223,0.134333912,0.032713202,0.053432836,0.004400048,0.042069075,0.042972136,-0.040170557,0.031397014,-0.204201576,0.021741713,0.09112218,0.036596167,-0.017620273,0.038443868,0.055504886,0.050216617
12/31/13,0.008901757,0.08998968,0.003665881,0.054579077,0.063186813,0,0.013134495,0.187742573,-0.015173097,0,0.073404255,0.045926552,-0.029532967,-0.051104202,0.059512382,0.055529412,0.020173146,0.032421003,0.096450471,0.162497341,0,0.025759096,0.088716443,0.028155732,-0.032431861,0.022020273,0.027867629,0.098316756,0.015531661,0.09811911,-0.003491835,0,0.013561174,-0.018882769,0.00647895,0.026923077,0.084159819,-0.011253952,-0.034667507,-0.033364996,0.029819144,0.105767394,0.181874607,0.021162791,0.014853288,0.094465743,-0.009673519,0.031349387,-0.022947341,0.08258451
1/31/14,-0.107696695,-0.06030707,-0.038188929,-0.011506538,-0.11369509,0.042689341,-0.100554176,0.033255167,0.075786769,0,0.04088085,0.047820649,-0.080679406,-0.055956982,0.096756659,-0.015635107,-0.106316548,-0.036398964,-0.04960733,0.144943183,0,-0.066674763,-0.054517434,-0.037839742,-0.034064854,-0.047171769,-0.084483176,-0.139324277,0.059019608,-0.185922742,-0.02947542,0,0.058341658,0.011494253,0.111796181,-0.019975031,-0.032469855,-0.031106824,-0.007508978,-0.051692847,-0.103179158,0.034036821,0.20595098,-0.027556365,-0.040106242,-0.032557931,-0.012113255,-0.001321586,-0.050959461,-0.089328063
2/28/14,0.057474448,0.034125533,0.085106383,0.1594864,0.081632653,0.047868744,0.009506816,0.129261039,-0.013134328,0,0.032584389,-0.050688705,0.034781935,0.042322652,0.03039815,-0.005020539,0.042367252,0.028229601,0.112932103,0.094134569,0,0.067404034,0.018617043,0.066894198,0.048765988,0.026372832,0.010047594,-0.077296641,0.11382714,0.026955603,0.019014509,0,0.075892014,0.019996288,0.088681504,0.176010645,0.059891599,-0.003608761,0.065210033,0.026624902,0.035449194,0.081639743,0.349484593,0.060377358,0.069037078,0.050657561,-0.009162849,0.030764318,0.000267809,0.051924814
3/31/14,0.019952873,0.009624828,-0.031925591,-0.042109864,0.080862534,-0.005482987,-0.071071527,0.048338672,0.041135573,0,0.024749923,-0.027568195,0.057894737,-0.043835616,-0.084656085,0.028211009,0.03104136,-0.018143083,-0.009157283,-0.120070114,0,-0.029775553,0.042568659,-0.00537428,0.066326531,0.068461809,0.020065612,0.162280702,-0.012581782,-0.038857437,0.030267998,0,0.003995946,0.069955625,-0.210039719,-0.025571273,0.046024035,0.050133908,0.000311429,0.024663107,0.0237248,-0.033352042,-0.148523345,0.048932384,0.064913164,-0.044613614,-0.000210172,0.071520896,0.0297444,0.014646307
4/30/14,0.099396356,0.022389202,0.011950701,-0.061606328,0.019950125,-0.093967894,-0.095833395,-0.014128241,-0.119767442,0,0.066865232,0.034372502,0.056289979,0.035816619,-0.095288142,0.039486159,0.05558826,-0.0216,-0.009117023,-0.007636122,-0.041639939,0.004802224,0.033935074,-0.022988753,0.031151379,-0.072117836,0.055095706,-0.115849057,0.004077472,-0.013876526,0.034173212,0,0.031530738,-0.014393755,-0.085191603,0.031267448,0.002265983,0.028622754,-0.02615193,0.032396273,0.043483572,-0.051896208,-0.002686496,-0.029898219,-0.084766435,-0.061382377,-0.006858745,-0.002010454,0.042915086,0.048423423
5/30/14,0.078719934,0.043202765,0.032782654,0.046198736,-0.02200489,0.043655619,0.027685529,0.112913386,0,0,-0.030075901,0.008500773,0.085215838,0.006031676,0.018973863,0.06533968,-0.013295213,0.068819842,0.0588606,0.058882569,0.068744391,0.009055465,0.032404919,0.046732673,0.008623425,-0.007324044,0.002941898,0.072983355,0.021125736,0.03942896,0.008490031,0,-0.011953552,0.020386193,0.297447522,0.033488991,0.027886497,0.028408429,-0.044262622,-0.021320412,0.036404074,0.025526316,-0.000577228,0.033663366,0.061167377,0.062333907,0.069120479,0.030214548,-0.030953793,-0.011713803
6/30/14,0.027661927,0.038836738,0.022244439,0.121165169,0.0475,0.02051901,0.039129739,0.023947838,0.015848627,0,0.062995207,0.032662835,0.072429322,-0.007412515,0.103553107,0.009341998,0.063197329,0.005087899,0.020592787,0.063033175,0.022776174,0.014978058,0.131039531,0.015638794,0.031145279,0.036890408,0.043256876,0.083929992,0.038590043,-0.038979725,-0.006802721,0,0.007373034,0.018563752,0.054495848,-0.024210526,-0.035459305,0.019011765,0.001687479,-0.027231093,-0.037759447,0.010586644,0.155412235,0.017241379,0.031469351,-0.019177955,-0.020616493,0.035053171,-0.022144067,0.001492092
7/31/14,0.028731303,-0.06555673,0.035314622,-0.042980929,-0.066825776,0.07620174,-0.036301496,-0.037324823,-0.007807417,0,-0.066931047,0.000931446,-0.029380533,0.023739632,-0.065943526,0.022998719,-0.01003447,-0.061602947,0.001632843,0.079655224,-0.008757077,-0.001358696,0.096763754,0.020264745,-0.04329956,0.007821847,-0.072474032,-0.052844037,-0.017854271,0.010712791,-0.061346039,0,-0.019187554,0.03501199,-0.040581026,-0.05609493,-0.000529666,-0.013879561,-0.024426418,-0.008336744,-0.027280275,0.029661017,-0.069815879,-0.026016645,-0.008562691,0.001423758,0.041652227,-0.031582953,-0.019848142,-0.017282479
8/29/14,0.077509375,0.056171188,0.002849003,0.038268647,0.066496164,0.099403931,0.083229496,0.183194004,0.055081967,0,0.082580645,0.018425461,-0.015515152,0.030117407,0.08921659,-0.009512485,0.010124001,0.036951814,0.046576619,0.029869236,0.004848589,0.156462585,0.03745638,0.014761498,0.043403711,0.030865268,0.061847798,-0.096474235,0.049361592,0.022387053,-0.000355476,0,0.059393726,0.059096795,0.129920515,0.116305775,0.028224808,0.049829739,0.024041812,0.074883601,0.043531277,-0.010617284,0.207792208,0.04172973,0.069463294,0.009061476,-0.01190004,0.017674822,0.032731852,0.012281199
9/30/14,-0.017073171,0.044862518,-0.015388258,-0.037691238,-0.182254197,0.007748601,-0.048961774,0.063677684,0.062955271,0,-0.092050976,-0.01309537,-0.05786752,0.03501817,-0.026400406,0.014805922,-0.078254152,-0.006947544,-0.009457054,0.056402032,0.010388763,-0.013764254,-0.002863688,0.05373888,0.02757158,0.013288478,0.029965534,-0.048027444,0.020295784,-0.024930748,0.011630388,0,-0.006587978,0.020471054,-0.05539737,-0.051413882,-0.078256682,0.013594995,0.006124532,0.007580315,-0.013824583,0.0136266,-0.100185391,-0.010170195,-0.000684102,0.003999624,0.003412284,0.008359253,0.012847682,-0.054393726
10/31/14,0.071960298,0.107078742,0.053639264,0.013441249,-0.17888563,0.154634771,-0.05266096,-0.00862069,0.006451613,0,0.031721058,0.029193009,-0.047474451,0.064235557,0.11228924,-0.027810886,0.00527992,0.058173203,0.026395597,-0.051239879,-0.034907632,0.063004142,-0.023262493,0.007102791,0.011164274,0.010809244,-0.018284107,0.077927928,0.022821897,0.134690239,-0.011391203,0,-0.022604588,0.012726488,-0.129460526,0.059078591,0.023247332,0.033086261,0.012850862,0.05011737,0.067266187,-0.033935908,-0.00403824,0.048634022,0.101565217,0.131508647,0.016287075,0.023520339,-0.002615405,0.028282828
11/28/14,0.105965118,0.090450678,0.021105758,0.050770108,-0.003571429,0.023111995,0.10862306,0.082898551,-0.006993007,0,-0.007987378,0.030532972,-0.084268884,0.068370219,-0.06438506,0.129546383,-0.084022766,0.039303483,0.012365944,0.036138152,-0.033088559,0.019278097,0.102565709,0.066583343,0.01087893,-0.005291005,0.077810857,0.00835771,0.034452501,0.042268657,0.041984552,0,0.042457715,0.024794141,-0.117575171,0.077741963,0.086043534,0.040865135,0.049068687,0.036209465,-0.023368161,0.099685294,0.011667356,0.095851792,0.038101252,0.071457102,0.006766169,0.032891533,0.147764521,-0.057111144
12/31/14,-0.071891028,-0.05433526,0.011458099,-0.01330076,-0.043010753,-0.03641643,-0.083540043,0.08078862,0.052918727,0,-0.090159046,0.01700561,0.045255033,-0.002603434,-0.009353599,0.006331404,0.030403233,0.026908202,0.03092188,0.004118404,-0.033547024,0.061092625,-0.025771812,-0.017897092,-0.033995381,0.040226064,-0.058219942,0,0.01277158,-0.012945355,-0.03212478,0,-0.052638042,-0.028445932,-0.014368562,-0.043872198,0.060363122,-0.049051437,0,0.007298463,-0.051746461,-0.029791111,-0.090422051,-0.017548695,0.028754728,0.015531198,-0.075311326,0.006240822,-0.013418872,0.021095648
1/30/15,0.061424171,-0.07065249,-0.000426322,-0.035350757,-0.037453184,-0.044133342,0.142355405,0.022765682,-0.153158189,0,-0.119044165,-0.08018132,-0.088039386,0.008747795,-0.048221211,-0.045607318,-0.086022464,-0.038851943,-0.034292388,-0.027044348,0.012983831,-0.005239592,-0.089556352,-0.055594055,-0.042363967,-0.125469995,-0.02486973,0,0.043629512,-0.046125354,-0.013447172,0,0.061454481,-0.130247578,0.293287667,-0.042144638,-0.065925728,-0.008248731,0.003210273,-0.068087415,-0.01485574,-0.000638519,-0.084573535,0.006021558,0.051043624,-0.027803204,-0.01123804,-0.052900401,-0.010479739,-0.054407788
2/27/15,0.100745875,0.002485501,0.058310992,0.127905319,0.210116732,0.041223345,0.072292895,0.240474339,0.043564356,0,0.03663874,0.117320538,0.046356457,0.129578685,0.229052259,0.119286933,0.050518438,0.059480456,0.144239226,0.040310894,0.046656125,0.098927409,0.013544189,0.124510481,0.030813952,0.126884884,0.051736701,0,-0.018450381,0.098744362,0.079021954,0,-0.028865295,0.093116847,0.074943413,0.153035538,0.046073048,0.055448923,0.107828625,0.009965595,0.033898305,0.03825573,-0.001277014,0.100093545,0.069458824,0.066257112,0.081820171,0.06224222,-0.012355848,0.02044931
3/31/15,-0.031371633,-0.032396694,-0.021954824,-0.065233881,-0.138263666,0.013504945,-0.021201599,-0.002116281,-0.023492755,0,-0.034620024,-0.04480664,-0.045092025,0.030858737,-0.037042375,-0.060149102,-0.015935508,-0.025711729,0.007782475,0.041091554,-0.01409452,-0.004745066,-0.059548872,-0.006862645,-0.018632329,-0.011422977,-0.055892903,0,0.035342739,-0.041495617,-0.014762386,0,-0.010240948,-0.07286203,-0.122591649,-0.051450589,-0.015289822,-0.02744702,0.013694639,-0.037472101,-0.080260079,0.034589963,-0.071653388,-0.027465986,0.044473558,-0.035641886,-0.016582406,-0.007118087,-0.014065611,-0.039981929
4/30/15,0.005786386,0.113748434,0.007110568,0.028671896,-0.156716418,-0.012136378,0.133512497,-0.079540085,0.035087719,0,0.094603041,0.022843988,0.090909091,-0.053129834,0.089956593,0.047411444,0.057915793,-0.03557126,0.036514444,-0.041902329,-0.010690463,-0.058357539,0.040933802,0.037398577,-0.013916501,0.051206422,0.000246609,0,-0.010736407,0.046118387,-0.009133826,0,0.0361865,0.196408806,0.335525211,0.060692951,0.014450046,-0.005229032,-0.024719747,-0.021709692,0.108057879,-0.064463302,0.197489008,-0.046173492,-0.058246682,0.009784437,0.048831281,0.012867647,-0.05106383,0.027882353
5/29/15,0.045312344,0.029848438,0.046962516,0.039836971,0.008849558,-0.005508739,0.017663237,0.266854894,0.035781544,0,-0.017955801,0.012119114,-0.051860951,-0.003215659,-0.000961274,0.016649324,-0.063387542,0.054225696,0.0151766,0.005331979,-0.006286787,0.041503085,0.06646336,0.038074355,0.016867984,0.039835599,0.009861933,0,0.105328609,0.022724753,0.002331998,0,0.022330423,-0.030318484,0.121401617,0.001691872,-0.002980284,0.013772077,0.032737842,-0.014086278,-0.004792141,0.031429026,0.109489051,0.031543996,0.079084381,0.041635919,-0.019825535,0.022542672,-0.04242574,-0.016633754
6/30/15,-0.037265889,0.009010362,0.009876543,0.024276141,0.052631579,-0.017534878,0.011322601,-0.099696422,0.034561564,0,-0.005860291,0.033025434,-0.035646985,-0.052808752,-0.042886598,-0.06311839,-0.063398058,-0.006889844,0.034157833,0.08302816,-0.009682388,0.002670686,-0.117382472,-0.032453193,-0.026762532,0.030100334,-0.034354482,0,0.058174905,0.013223499,-0.00896487,0,-0.057893328,-0.05783184,0.052687242,-0.091278807,-0.073350195,-0.024908722,-0.035107914,-0.001913509,-0.023048349,0.002153256,0.069617225,-0.078862661,0.019143418,-0.022277228,-0.0572411,0.005003574,-0.044971052,-0.023474178
7/31/15,-0.03288818,0.049608953,0.037788961,0.012097272,-0.195833333,0.15027358,0.235112534,-0.058602272,0.05052879,0,-0.064456021,0.037745261,-0.169038694,0.075818155,0.052707166,0.042906618,-0.082823676,0.069751139,0.057367426,0.096134787,0.217502407,0.053090975,-0.048167023,0.052154967,0.028216704,0.017901024,0.047157787,0,0.012217032,0.043709686,0.050383928,0,0.035657825,0.057757644,0.218025999,-0.007956241,-0.005230386,0.032247697,0.075454817,-0.011643287,0.066857927,0.075292848,-0.007865504,-0.023099668,-0.004918033,0.121965748,0.015715074,0.02898293,0.014803327,-0.047956731
